,participant,qid,opcode,subgoal,correct,timestamp
12334,601a9107f8a80c12afbdcee7,calculate2,calculate_dataframes_elementwise,0,False,2021-02-05 03:25:13.078000+00:00
12335,601a9107f8a80c12afbdcee7,calculate2,calculate_dataframes_calculating-new-column,0,False,2021-02-05 03:25:17.831000+00:00
12336,601a9107f8a80c12afbdcee7,calculate2,restructure_dataframes_pivoting-long-to-wide,0,False,2021-02-05 03:25:30.378000+00:00
12337,601a9107f8a80c12afbdcee7,calculate2,restructure_dataframes_sorting-by-column,0,False,2021-02-05 03:25:35.027000+00:00
12338,601a9107f8a80c12afbdcee7,calculate2,restructure_matrices_rotating,0,False,2021-02-05 03:25:39.521000+00:00
12339,601a9107f8a80c12afbdcee7,calculate2,restructure_matrices_flattening,0,False,2021-02-05 03:25:44.206000+00:00
12340,601a9107f8a80c12afbdcee7,calculate2,restructure_vectors_by-sorting,0,False,2021-02-05 03:25:48.198000+00:00
12341,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_by-merging,0,False,2021-02-05 03:25:52.021000+00:00
12342,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_binding-horizontally,0,False,2021-02-05 03:25:56.424000+00:00
12343,601a9107f8a80c12afbdcee7,calculate2,combine_matrices_binding-vertically,0,False,2021-02-05 03:26:40.454000+00:00
12344,601a9107f8a80c12afbdcee7,calculate2,combine_matrices_binding-horizontally,0,False,2021-02-05 03:26:44.353000+00:00
12345,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_with-vector,0,False,2021-02-05 03:26:47.875000+00:00
12346,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_binding-vertically,0,False,2021-02-05 03:26:51.689000+00:00
12347,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_binding-horizontally,0,False,2021-02-05 03:26:55.660000+00:00
12348,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_by-merging,0,False,2021-02-05 03:27:00.186000+00:00
12349,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_binding-vertically,0,False,2021-02-05 04:50:12.377000+00:00
12350,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_binding-horizontally,0,False,2021-02-05 04:50:17.324000+00:00
12351,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_by-merging,0,False,2021-02-05 04:50:22.932000+00:00
12352,601a9107f8a80c12afbdcee7,calculate2,restructure_vectors_by-sorting,0,False,2021-02-05 04:50:31.805000+00:00
12353,601a9107f8a80c12afbdcee7,calculate2,restructure_matrices_flattening,0,False,2021-02-05 04:50:36.542000+00:00
12354,601a9107f8a80c12afbdcee7,calculate2,restructure_matrices_rotating,0,False,2021-02-05 04:50:41.168000+00:00
12355,601a9107f8a80c12afbdcee7,calculate2,restructure_dataframes_pivoting-wide-to-long,0,False,2021-02-05 04:50:49.709000+00:00
12356,601a9107f8a80c12afbdcee7,calculate2,restructure_dataframes_sorting-by-column,0,False,2021-02-05 04:50:54.849000+00:00
12357,601a9107f8a80c12afbdcee7,calculate2,restructure_matrices_rotating,0,False,2021-02-05 04:51:00.180000+00:00
12358,601a9107f8a80c12afbdcee7,calculate2,restructure_matrices_flattening,0,False,2021-02-05 04:51:03.856000+00:00
12359,601a9107f8a80c12afbdcee7,calculate2,restructure_vectors_by-sorting,0,False,2021-02-05 04:51:07.002000+00:00
12360,601a9107f8a80c12afbdcee7,calculate2,combine_matrices_binding-vertically,0,False,2021-02-05 04:51:27.813000+00:00
12361,601a9107f8a80c12afbdcee7,calculate2,combine_matrices_binding-horizontally,0,False,2021-02-05 04:51:31.633000+00:00
12362,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_with-vector,0,False,2021-02-05 04:51:37.091000+00:00
12363,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_binding-vertically,0,False,2021-02-05 04:51:40.621000+00:00
12364,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_binding-horizontally,0,False,2021-02-05 04:51:44.865000+00:00
12365,601a9107f8a80c12afbdcee7,calculate2,combine_dataframes_by-merging,0,False,2021-02-05 04:51:49.032000+00:00
12366,601a9107f8a80c12afbdcee7,calculate2,restructure_vectors_by-sorting,0,False,2021-02-05 04:51:58.725000+00:00
12367,601a9107f8a80c12afbdcee7,calculate2,restructure_matrices_flattening,0,False,2021-02-05 04:52:04.050000+00:00
12368,601a9107f8a80c12afbdcee7,calculate2,restructure_matrices_rotating,0,False,2021-02-05 04:52:08.166000+00:00
12369,601a9107f8a80c12afbdcee7,calculate2,create_vector_without-names,0,False,2021-02-05 04:52:31.487000+00:00
12370,601a9107f8a80c12afbdcee7,calculate2,create_vector_with-names,0,False,2021-02-05 04:52:34.521000+00:00
12371,601a9107f8a80c12afbdcee7,calculate2,create_vector_arithmetic-sequence,0,False,2021-02-05 04:52:37.412000+00:00
12372,601a9107f8a80c12afbdcee7,calculate2,create_vector_from-smaller-vectors,0,False,2021-02-05 04:52:47.185000+00:00
12373,601a9107f8a80c12afbdcee7,calculate2,create_vector_by-repeating-vectors,0,False,2021-02-05 04:52:50.403000+00:00
12374,601a9107f8a80c12afbdcee7,calculate2,create_matrix_by-folding-a-vector,0,False,2021-02-05 04:52:55.066000+00:00
12375,601a9107f8a80c12afbdcee7,calculate2,create_matrix_from-multiple-vectors,0,False,2021-02-05 04:52:58.720000+00:00
12376,601a9107f8a80c12afbdcee7,calculate2,create_dataframe_from-vectors,0,False,2021-02-05 04:53:07.005000+00:00
12377,601a9107f8a80c12afbdcee7,calculate2,create_dataframe_from-a-matrix,0,False,2021-02-05 04:53:13.943000+00:00
12378,601a9107f8a80c12afbdcee7,calculate2,access_from-vector_by-index,0,False,2021-02-05 04:53:21.564000+00:00
12379,601a9107f8a80c12afbdcee7,calculate2,access_from-vector_by-name,0,False,2021-02-05 04:53:25.255000+00:00
12380,601a9107f8a80c12afbdcee7,calculate2,access_from-vector_by-condition,0,False,2021-02-05 04:53:28.591000+00:00
12381,601a9107f8a80c12afbdcee7,calculate2,access_from-vector_by-mask,0,False,2021-02-05 04:53:33.497000+00:00
12382,601a9107f8a80c12afbdcee7,calculate2,access_from-vector_indices-by-condition,0,False,2021-02-05 04:53:37.387000+00:00
12383,601a9107f8a80c12afbdcee7,calculate2,access_from-dataframe_column(s)-by-name,0,False,2021-02-05 04:53:48.041000+00:00
12384,601a9107f8a80c12afbdcee7,calculate2,access_from-dataframe_element-by-index,0,False,2021-02-05 04:53:53.045000+00:00
12385,601a9107f8a80c12afbdcee7,calculate2,access_from-dataframe_rows-or-columns-by-index,0,False,2021-02-05 04:53:57.810000+00:00
12386,601a9107f8a80c12afbdcee7,calculate2,access_from-dataframe_rows-by-condition,0,False,2021-02-05 04:54:02.339000+00:00
12387,601a9107f8a80c12afbdcee7,calculate2,access_from-dataframe_rows-by-mask,0,False,2021-02-05 04:54:07.410000+00:00
12388,601a9107f8a80c12afbdcee7,calculate2,access_from-dataframe_row-indices-by-condition,0,False,2021-02-05 04:54:12.135000+00:00
12389,601a9107f8a80c12afbdcee7,calculate2,calculate_vectors_pairwise,0,True,2021-02-05 04:54:23.649000+00:00
12390,601a9107f8a80c12afbdcee7,combine1,create_dataframe_from-vectors,0,False,2021-02-05 04:54:47.064000+00:00
12391,601a9107f8a80c12afbdcee7,combine1,create_dataframe_from-a-matrix,0,False,2021-02-05 04:54:50.172000+00:00
12392,601a9107f8a80c12afbdcee7,combine1,combine_dataframes_binding-vertically,0,True,2021-02-05 04:55:24.128000+00:00
12393,601a9107f8a80c12afbdcee7,combine1,combine_dataframes_by-merging,1,False,2021-02-05 04:55:33.518000+00:00
12394,601a9107f8a80c12afbdcee7,combine1,calculate_dataframes_rowwise-aggregation,1,True,2021-02-05 04:55:47.046000+00:00
12395,601a9107f8a80c12afbdcee7,restructure1,create_matrix_by-folding-a-vector,0,False,2021-02-05 04:56:07.168000+00:00
12396,601a9107f8a80c12afbdcee7,restructure1,create_matrix_from-multiple-vectors,0,False,2021-02-05 04:56:11.330000+00:00
12397,601a9107f8a80c12afbdcee7,restructure1,create_dataframe_from-vectors,0,False,2021-02-05 04:56:15.858000+00:00
12398,601a9107f8a80c12afbdcee7,restructure1,create_dataframe_from-a-matrix,0,False,2021-02-05 04:56:18.754000+00:00
12399,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_column(s)-by-name,0,False,2021-02-05 04:56:26.088000+00:00
12400,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_element-by-index,0,False,2021-02-05 04:56:31.501000+00:00
12401,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_rows-or-columns-by-index,0,False,2021-02-05 04:56:34.361000+00:00
12402,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_rows-by-condition,0,False,2021-02-05 04:56:37.403000+00:00
12403,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_rows-by-mask,0,False,2021-02-05 04:56:41.321000+00:00
12404,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_row-indices-by-condition,0,False,2021-02-05 04:56:46.193000+00:00
12405,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_rowwise-aggregation,0,False,2021-02-05 04:57:03.951000+00:00
12406,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_with-single-value,0,False,2021-02-05 04:57:10.790000+00:00
12407,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_elementwise,0,False,2021-02-05 04:57:13.400000+00:00
12408,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_calculating-new-column,0,True,2021-02-05 04:57:16.872000+00:00
12409,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_aggregation,1,False,2021-02-05 04:57:26.066000+00:00
12410,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_groupwise-aggregation,1,False,2021-02-05 04:57:35.656000+00:00
12411,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_columnwise-aggregation,1,False,2021-02-05 04:57:38.975000+00:00
12412,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_rows-or-columns-by-index,1,False,2021-02-05 04:57:50.695000+00:00
12413,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_element-by-index,1,False,2021-02-05 04:57:54.459000+00:00
12414,601a9107f8a80c12afbdcee7,restructure1,combine_dataframes_with-vector,1,False,2021-02-05 04:58:24.163000+00:00
12415,601a9107f8a80c12afbdcee7,restructure1,combine_dataframes_binding-vertically,1,False,2021-02-05 04:58:27.352000+00:00
12416,601a9107f8a80c12afbdcee7,restructure1,combine_dataframes_binding-horizontally,1,False,2021-02-05 04:58:31.524000+00:00
12417,601a9107f8a80c12afbdcee7,restructure1,combine_dataframes_by-merging,1,False,2021-02-05 04:58:35.566000+00:00
12418,601a9107f8a80c12afbdcee7,restructure1,restructure_dataframes_sorting-by-column,1,True,2021-02-05 04:58:48.617000+00:00
12419,601a9107f8a80c12afbdcee7,restructure1,restructure_dataframes_pivoting-long-to-wide,2,False,2021-02-05 04:59:00.768000+00:00
12420,601a9107f8a80c12afbdcee7,restructure1,restructure_dataframes_pivoting-wide-to-long,2,False,2021-02-05 04:59:08.600000+00:00
12421,601a9107f8a80c12afbdcee7,restructure1,combine_dataframes_by-merging,2,False,2021-02-05 04:59:14.922000+00:00
12422,601a9107f8a80c12afbdcee7,restructure1,combine_dataframes_binding-horizontally,2,False,2021-02-05 04:59:18.470000+00:00
12423,601a9107f8a80c12afbdcee7,restructure1,combine_dataframes_binding-vertically,2,False,2021-02-05 04:59:21.300000+00:00
12424,601a9107f8a80c12afbdcee7,restructure1,combine_dataframes_with-vector,2,False,2021-02-05 04:59:24.045000+00:00
12425,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_groupwise-aggregation,2,False,2021-02-05 04:59:28.459000+00:00
12426,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_columnwise-aggregation,2,False,2021-02-05 04:59:31.761000+00:00
12427,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_rowwise-aggregation,2,False,2021-02-05 04:59:35.889000+00:00
12428,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_aggregation,2,False,2021-02-05 04:59:38.976000+00:00
12429,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_calculating-new-column,2,False,2021-02-05 04:59:46.009000+00:00
12430,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_elementwise,2,False,2021-02-05 04:59:53.550000+00:00
12431,601a9107f8a80c12afbdcee7,restructure1,calculate_dataframes_with-single-value,2,False,2021-02-05 04:59:59.451000+00:00
12432,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_row-indices-by-condition,2,False,2021-02-05 05:00:07.269000+00:00
12433,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_rows-by-mask,2,False,2021-02-05 05:00:10.353000+00:00
12434,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_rows-by-condition,2,False,2021-02-05 05:00:13.651000+00:00
12435,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_rows-or-columns-by-index,2,True,2021-02-05 05:00:19.455000+00:00
12436,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_row-indices-by-condition,3,False,2021-02-05 05:01:34.223000+00:00
12437,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_rows-or-columns-by-index,3,False,2021-02-05 05:01:42.682000+00:00
12438,601a9107f8a80c12afbdcee7,restructure1,access_from-dataframe_column(s)-by-name,3,True,2021-02-05 05:01:58.148000+00:00
12439,601a9107f8a80c12afbdcee7,restructure2,create_matrix_by-folding-a-vector,0,False,2021-02-05 05:02:25.014000+00:00
12440,601a9107f8a80c12afbdcee7,restructure2,create_matrix_from-multiple-vectors,0,False,2021-02-05 05:02:37.030000+00:00
12441,601a9107f8a80c12afbdcee7,restructure2,access_from-matrix_single-value,0,False,2021-02-05 05:02:45.962000+00:00
12442,601a9107f8a80c12afbdcee7,restructure2,access_from-matrix_multiple-values,0,False,2021-02-05 05:02:50.017000+00:00
12443,601a9107f8a80c12afbdcee7,restructure2,access_from-matrix_rows-or-columns,0,False,2021-02-05 05:03:55.265000+00:00
12444,601a9107f8a80c12afbdcee7,restructure2,access_from-matrix_row-and-column-combination,0,False,2021-02-05 05:03:59.786000+00:00
12445,601a9107f8a80c12afbdcee7,restructure2,access_from-matrix_by-mask,0,False,2021-02-05 05:04:08.353000+00:00
12446,601a9107f8a80c12afbdcee7,restructure2,access_from-matrix_by-condition,0,False,2021-02-05 05:04:12.166000+00:00
12447,601a9107f8a80c12afbdcee7,restructure2,access_from-matrix_indices-by-condition,0,False,2021-02-05 05:04:15.218000+00:00
12448,601a9107f8a80c12afbdcee7,restructure2,calculate_matrices_with-single-value,0,False,2021-02-05 05:04:32.502000+00:00
12449,601a9107f8a80c12afbdcee7,restructure2,calculate_matrices_elementwise,0,False,2021-02-05 05:04:37.997000+00:00
12450,601a9107f8a80c12afbdcee7,restructure2,calculate_matrices_aggregation,0,False,2021-02-05 05:04:41.552000+00:00
12451,601a9107f8a80c12afbdcee7,restructure2,calculate_matrices_mask,0,False,2021-02-05 05:04:45.480000+00:00
12452,601a9107f8a80c12afbdcee7,restructure2,calculate_matrices_rowwise-aggregation,0,False,2021-02-05 05:04:49.039000+00:00
12453,601a9107f8a80c12afbdcee7,restructure2,calculate_matrices_columnwise-aggregation,0,False,2021-02-05 05:04:54.459000+00:00
12454,601a9107f8a80c12afbdcee7,restructure2,calculate_matrices_columnwise-aggregation,0,False,2021-02-05 05:05:01.319000+00:00
12455,601a9107f8a80c12afbdcee7,restructure2,combine_matrices_binding-vertically,0,False,2021-02-05 05:05:15.780000+00:00
12456,601a9107f8a80c12afbdcee7,restructure2,combine_matrices_binding-horizontally,0,False,2021-02-05 05:05:19.970000+00:00
12457,601a9107f8a80c12afbdcee7,restructure2,restructure_matrices_flattening,0,False,2021-02-05 05:05:32.420000+00:00
12458,601a9107f8a80c12afbdcee7,restructure2,restructure_matrices_rotating,0,False,2021-02-05 05:05:36.275000+00:00
12459,601a9107f8a80c12afbdcee7,restructure2,create_vector_without-names,0,False,2021-02-05 05:07:17.766000+00:00
12460,601a9107f8a80c12afbdcee7,restructure2,create_vector_with-names,0,False,2021-02-05 05:07:21.182000+00:00
12461,601a9107f8a80c12afbdcee7,restructure2,create_vector_arithmetic-sequence,0,False,2021-02-05 05:07:23.877000+00:00
12462,601a9107f8a80c12afbdcee7,restructure2,create_vector_from-smaller-vectors,0,False,2021-02-05 05:07:26.851000+00:00
12463,601a9107f8a80c12afbdcee7,restructure2,create_vector_by-repeating-vectors,0,False,2021-02-05 05:07:30.295000+00:00
12464,601a9107f8a80c12afbdcee7,restructure2,access_from-vector_by-index,0,False,2021-02-05 05:07:42.812000+00:00
12465,601a9107f8a80c12afbdcee7,restructure2,access_from-vector_by-name,0,False,2021-02-05 05:07:45.541000+00:00
12466,601a9107f8a80c12afbdcee7,restructure2,access_from-vector_by-condition,0,False,2021-02-05 05:07:48.963000+00:00
12467,601a9107f8a80c12afbdcee7,restructure2,access_from-vector_by-mask,0,False,2021-02-05 05:07:52.344000+00:00
12468,601a9107f8a80c12afbdcee7,restructure2,access_from-vector_indices-by-condition,0,False,2021-02-05 05:07:55.648000+00:00
12469,601a9107f8a80c12afbdcee7,restructure2,calculate_vectors_with-single-value,0,False,2021-02-05 05:08:07.412000+00:00
12470,601a9107f8a80c12afbdcee7,restructure2,calculate_vectors_elementwise,0,False,2021-02-05 05:08:14.006000+00:00
12471,601a9107f8a80c12afbdcee7,restructure2,calculate_vectors_aggregation,0,False,2021-02-05 05:08:17.977000+00:00
12472,601a9107f8a80c12afbdcee7,restructure2,calculate_vectors_mask,0,False,2021-02-05 05:08:22.437000+00:00
12473,601a9107f8a80c12afbdcee7,restructure2,calculate_vectors_pairwise,0,False,2021-02-05 05:08:26.319000+00:00
12474,601a9107f8a80c12afbdcee7,restructure2,calculate_matrices_rowwise-aggregation,0,False,2021-02-05 05:08:32.945000+00:00
12475,601a9107f8a80c12afbdcee7,restructure2,calculate_matrices_columnwise-aggregation,0,False,2021-02-05 05:08:35.695000+00:00
12476,601a9107f8a80c12afbdcee7,restructure2,restructure_vectors_by-sorting,0,False,2021-02-05 05:08:44.499000+00:00
12477,601a9107f8a80c12afbdcee7,restructure2,restructure_dataframes_pivoting-wide-to-long,0,True,2021-02-05 05:08:59.176000+00:00
12478,601a9107f8a80c12afbdcee7,restructure2,restructure_dataframes_sorting-by-column,1,False,2021-02-05 05:09:04.148000+00:00
12479,601a9107f8a80c12afbdcee7,restructure2,combine_dataframes_by-merging,1,False,2021-02-05 05:09:15.839000+00:00
12480,601a9107f8a80c12afbdcee7,restructure2,combine_dataframes_binding-horizontally,1,False,2021-02-05 05:09:18.872000+00:00
12481,601a9107f8a80c12afbdcee7,restructure2,combine_dataframes_binding-vertically,1,False,2021-02-05 05:09:22.724000+00:00
12482,601a9107f8a80c12afbdcee7,restructure2,combine_dataframes_with-vector,1,False,2021-02-05 05:09:25.631000+00:00
12483,601a9107f8a80c12afbdcee7,restructure2,calculate_dataframes_with-single-value,1,False,2021-02-05 05:09:34.656000+00:00
12484,601a9107f8a80c12afbdcee7,restructure2,calculate_dataframes_elementwise,1,False,2021-02-05 05:09:39.385000+00:00
12485,601a9107f8a80c12afbdcee7,restructure2,calculate_dataframes_calculating-new-column,1,False,2021-02-05 05:09:43.451000+00:00
12486,601a9107f8a80c12afbdcee7,restructure2,calculate_dataframes_aggregation,1,False,2021-02-05 05:09:47.434000+00:00
12487,601a9107f8a80c12afbdcee7,restructure2,calculate_dataframes_rowwise-aggregation,1,False,2021-02-05 05:09:51.492000+00:00
12488,601a9107f8a80c12afbdcee7,restructure2,calculate_dataframes_columnwise-aggregation,1,False,2021-02-05 05:09:55.282000+00:00
12489,601a9107f8a80c12afbdcee7,restructure2,calculate_dataframes_groupwise-aggregation,1,True,2021-02-05 05:09:58.551000+00:00
12490,6014329e8a8fb97c0541f5d3,create1,create_vector_without-names,0,False,2021-02-05 11:11:17.609000+00:00
12491,6014329e8a8fb97c0541f5d3,create1,create_vector_from-smaller-vectors,0,True,2021-02-05 11:11:44.310000+00:00
12492,6014329e8a8fb97c0541f5d3,create1,create_vector_by-repeating-vectors,1,True,2021-02-05 11:11:52.368000+00:00
12493,6014329e8a8fb97c0541f5d3,create1,create_matrix_from-multiple-vectors,2,True,2021-02-05 11:13:41.473000+00:00
12494,6014329e8a8fb97c0541f5d3,create2,create_vector_without-names,0,False,2021-02-05 11:14:25.858000+00:00
12495,6014329e8a8fb97c0541f5d3,create2,create_vector_arithmetic-sequence,0,True,2021-02-05 11:14:32.976000+00:00
12496,6014329e8a8fb97c0541f5d3,create2,create_vector_by-repeating-vectors,1,True,2021-02-05 11:14:46.491000+00:00
12497,6014329e8a8fb97c0541f5d3,create2,create_dataframe_from-vectors,2,False,2021-02-05 11:15:51.783000+00:00
12498,6014329e8a8fb97c0541f5d3,create2,create_matrix_by-folding-a-vector,2,True,2021-02-05 11:16:15.174000+00:00
12499,601d2755a6af0b0a8bd18def,create1,create_vector_from-smaller-vectors,0,True,2021-02-05 11:16:19.916000+00:00
12500,601d2755a6af0b0a8bd18def,create1,create_vector_by-repeating-vectors,1,True,2021-02-05 11:16:28.889000+00:00
12501,601d2755a6af0b0a8bd18def,create1,create_matrix_from-multiple-vectors,2,True,2021-02-05 11:16:33.910000+00:00
12502,6014329e8a8fb97c0541f5d3,create2,create_dataframe_from-a-matrix,3,True,2021-02-05 11:17:06.622000+00:00
12503,601d2755a6af0b0a8bd18def,create2,create_matrix_by-folding-a-vector,0,False,2021-02-05 11:17:36.642000+00:00
12504,601d2755a6af0b0a8bd18def,create2,create_matrix_by-folding-a-vector,0,False,2021-02-05 11:17:38.255000+00:00
12505,601d2755a6af0b0a8bd18def,create2,create_matrix_by-folding-a-vector,0,False,2021-02-05 11:17:39.377000+00:00
12506,601d2755a6af0b0a8bd18def,create2,create_vector_arithmetic-sequence,0,True,2021-02-05 11:17:48.543000+00:00
12507,601d2755a6af0b0a8bd18def,create2,create_vector_by-repeating-vectors,1,True,2021-02-05 11:18:00.119000+00:00
12508,601d2755a6af0b0a8bd18def,create2,create_matrix_by-folding-a-vector,2,True,2021-02-05 11:18:07.120000+00:00
12509,601d2755a6af0b0a8bd18def,create2,create_dataframe_from-a-matrix,3,True,2021-02-05 11:18:10.508000+00:00
12510,601d2755a6af0b0a8bd18def,access1,access_from-matrix_rows-or-columns,0,True,2021-02-05 11:22:18.576000+00:00
12511,601d2755a6af0b0a8bd18def,access1,access_from-matrix_row-and-column-combination,1,True,2021-02-05 11:22:31.240000+00:00
12512,601d2755a6af0b0a8bd18def,access1,create_vector_from-smaller-vectors,2,True,2021-02-05 11:22:45.804000+00:00
12513,601d2755a6af0b0a8bd18def,access2,access_from-dataframe_rows-by-condition,0,True,2021-02-05 11:23:12.529000+00:00
12514,601d2755a6af0b0a8bd18def,access2,access_from-vector_by-name,1,False,2021-02-05 11:23:35.650000+00:00
12515,601d2755a6af0b0a8bd18def,access2,access_from-vector_by-index,1,False,2021-02-05 11:23:39.169000+00:00
12516,601d2755a6af0b0a8bd18def,access2,access_from-vector_by-condition,1,False,2021-02-05 11:23:41.930000+00:00
12517,601d2755a6af0b0a8bd18def,access2,access_from-matrix_rows-or-columns,1,False,2021-02-05 11:24:11.703000+00:00
12518,601d2755a6af0b0a8bd18def,access2,access_from-matrix_row-and-column-combination,1,False,2021-02-05 11:24:14.504000+00:00
12519,601d2755a6af0b0a8bd18def,access2,access_from-matrix_by-condition,1,False,2021-02-05 11:24:18.563000+00:00
12520,601d2755a6af0b0a8bd18def,access2,access_from-dataframe_column(s)-by-name,1,True,2021-02-05 11:24:22.970000+00:00
12521,601d2755a6af0b0a8bd18def,calculate1,calculate_dataframes_aggregation,1,False,2021-02-05 11:34:55.394000+00:00
12522,601d2755a6af0b0a8bd18def,calculate1,calculate_dataframes_aggregation,1,False,2021-02-05 11:34:58.236000+00:00
12523,601d2755a6af0b0a8bd18def,calculate1,calculate_matrices_aggregation,1,True,2021-02-05 11:35:09.211000+00:00
12524,601d2755a6af0b0a8bd18def,calculate1,calculate_matrices_elementwise,0,True,2021-02-05 11:35:15.350000+00:00
12525,601d2755a6af0b0a8bd18def,calculate2,calculate_vectors_elementwise,0,False,2021-02-05 11:35:46.979000+00:00
12526,601d2755a6af0b0a8bd18def,calculate2,calculate_vectors_pairwise,0,True,2021-02-05 11:35:55.517000+00:00
12527,601d2755a6af0b0a8bd18def,calculate2,calculate_vectors_mask,1,False,2021-02-05 11:36:02.512000+00:00
12528,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_by-condition,1,False,2021-02-05 11:36:11.781000+00:00
12529,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_indices-by-condition,1,False,2021-02-05 11:36:17.876000+00:00
12530,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_by-condition,1,False,2021-02-05 11:36:31.166000+00:00
12531,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_by-mask,1,False,2021-02-05 11:36:34.161000+00:00
12532,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_by-index,1,False,2021-02-05 11:37:04.629000+00:00
12533,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_by-name,1,False,2021-02-05 11:37:06.813000+00:00
12534,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_by-condition,1,False,2021-02-05 11:37:09.230000+00:00
12535,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_by-name,1,False,2021-02-05 11:37:11.616000+00:00
12536,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_by-mask,1,False,2021-02-05 11:37:13.941000+00:00
12537,601d2755a6af0b0a8bd18def,calculate2,access_from-vector_indices-by-condition,1,False,2021-02-05 11:37:15.751000+00:00
12538,601d2755a6af0b0a8bd18def,calculate2,access_from-matrix_by-condition,1,True,2021-02-05 11:37:21.868000+00:00
12539,601d2755a6af0b0a8bd18def,combine1,combine_dataframes_binding-horizontally,0,False,2021-02-05 11:39:00.167000+00:00
12540,601d2755a6af0b0a8bd18def,combine1,combine_dataframes_by-merging,0,False,2021-02-05 11:39:02.191000+00:00
12541,601d2755a6af0b0a8bd18def,combine1,combine_dataframes_binding-vertically,0,True,2021-02-05 11:39:04.853000+00:00
12542,601d2755a6af0b0a8bd18def,combine1,calculate_dataframes_elementwise,1,False,2021-02-05 11:39:19.769000+00:00
12543,601d2755a6af0b0a8bd18def,combine1,calculate_dataframes_columnwise-aggregation,1,False,2021-02-05 11:39:28.554000+00:00
12544,601d2755a6af0b0a8bd18def,combine1,calculate_dataframes_groupwise-aggregation,1,False,2021-02-05 11:39:31.174000+00:00
12545,601d2755a6af0b0a8bd18def,combine1,calculate_dataframes_rowwise-aggregation,1,True,2021-02-05 11:39:33.300000+00:00
12546,601d2755a6af0b0a8bd18def,restructure1,calculate_dataframes_calculating-new-column,0,True,2021-02-05 11:42:00.292000+00:00
12547,601d2755a6af0b0a8bd18def,restructure1,restructure_dataframes_sorting-by-column,1,True,2021-02-05 11:42:14.154000+00:00
12548,601d2755a6af0b0a8bd18def,restructure1,access_from-dataframe_element-by-index,2,False,2021-02-05 11:42:32.692000+00:00
12549,601d2755a6af0b0a8bd18def,restructure1,access_from-dataframe_rows-or-columns-by-index,2,True,2021-02-05 11:42:35.250000+00:00
12550,601d2755a6af0b0a8bd18def,restructure1,access_from-dataframe_element-by-index,3,False,2021-02-05 11:42:42.502000+00:00
12551,601d2755a6af0b0a8bd18def,restructure1,access_from-dataframe_column(s)-by-name,3,True,2021-02-05 11:43:22.907000+00:00
12552,601d2755a6af0b0a8bd18def,restructure2,restructure_dataframes_sorting-by-column,0,False,2021-02-05 11:46:07.063000+00:00
